id,title,rating,user
18007564,The Martian,0,1123
40672961,Shakespeare Tales: Comedies,0,1123
20488729,The Taming of the Shrew [with Biographical Introduction] (Graphic Shakespeare Set 2),0,1123
22820998,"Onyx (Lux, #2)",0,1123
18401393,The Martian,0,1123
37538347,The Race to Save the Romanovs: The Truth Behind the Secret Plans to Rescue the Russian Imperial Family,0,1123
20521903,Mary Queen of Scots in History,0,1123
28177121,"The Star-Touched Queen (The Star-Touched Queen, #1)",0,1123
15833614,The Ugly Stepsister Strikes Back (The Ugly Stepsister #1),0,1123
23437156,"Six of Crows (Six of Crows, #1)",0,1123
6424171,"Jurassic Park (Jurassic Park, #1)",0,1123
4667024,The Help,5,1123
9526658,"Black Dawn (The Morganville Vampires, #12)",2,1123
10549501,"Last Breath (The Morganville Vampires, #11)",3,1123
2295829,"Feast of Fools (The Morganville Vampires, #4)",3,1123
544257,"Midnight Alley (The Morganville Vampires, #3)",3,1123
261122,"The Dead Girls' Dance (The Morganville Vampires, #2)",2,1123
5212771,"Carpe Corpus (The Morganville Vampires, #6)",3,1123
3558003,"Lord of Misrule (The Morganville Vampires, #5)",2,1123
14911410,A Nest on the Waves,0,1125
24001,Soldados de Salamina,4,1125
16140610,Dada ve Gerçeküstücülük,4,1125
986310,"Ezra Pound and the Appropriation of Chinese Poetry: Cathay, Translation, and Imagism",0,1125
10452444,Nesir Fikri,5,1125
52224,On Hashish,5,1125
78269,The Man Who Fell in Love with the Moon,5,1125
145104,Ezra Pound: The Solitary Volcano,0,1125
22042369,Galileo'nun Karısı,3,1125
18087011,Ağ,3,1125
51506,Wittgenstein's Mistress,4,1125
23202,The Last American Man,4,1128
26890698,I'm Just a Person,4,1128
28110865,Leave Me,3,1128
24452249,Did You Ever Have a Family,4,1128
18774964,A Man Called Ove,5,1128
15507958,"Me Before You (Me Before You, #1)",4,1128
25663706,Mandalas to Crochet: 30 Great Patterns,0,1128
22822858,A Little Life,4,1128
25614898,When Breath Becomes Air,4,1128
13090096,"Amy, My Daughter",3,1128
10032672,The Language of Flowers,5,1128
18693763,Everything I Never Told You,4,1128
18527222,Grandma Gatewood's Walk: The Inspiring Story of the Woman Who Saved the Appalachian Trail,4,1128
18775365,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,4,1128
16130549,Doctor Sleep,5,1128
22609543,"The Perfection of the Paper Clip: Curious Tales of Invention, Accidental Genius, and Stationery Obsession",0,1128
22557272,The Girl on the Train,3,1128
18143977,All the Light We Cannot See,4,1128
4313522,The School of Essential Ingredients,3,1128
20262597,The Distance,2,1128
82059,Personal Power II,0,1129
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",0,1129
3228917,Outliers: The Story of Success,0,1129
16158559,Undisputed Truth,0,1129
26146,Man's Search for Meaning,0,1129
15776950,"House of Shadows (The Breed Wars, #1)",0,1130
10818702,"Wolfheart (World of WarCraft, #10)",5,1130
3609760,Twilight: The Complete Illustrated Movie Companion,5,1130
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",3,1130
174703,What to Expect When You're Expecting,5,1130
21787,The Princess Bride,0,1130
10584,Desperation,5,1130
11570,Dreamcatcher,5,1130
10585,Insomnia,5,1130
10629,Christine,5,1130
107291,Needful Things,5,1130
10583,Pet Sematary,5,1130
11557,Swan Song,5,1130
149267,The Stand,5,1130
11588,The Shining,5,1130
18342,It,5,1130
6344097,The Stand: Captain Trips,5,1130
43615,The Gunslinger,5,1130
113436,"Eragon (The Inheritance Cycle, #1)",5,1130
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,1130
3867,The History of Love,0,1131
5907,"The Hobbit, or There and Back Again",3,1131
862041,"Harry Potter Series Box Set (Harry Potter, #1-7)",5,1131
18490,Frankenstein,5,1131
17415480,The Boy on the Wooden Box,0,1131
7613,Animal Farm,0,1131
43641,Water for Elephants,0,1131
11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4,1131
150036,The Blank Book (A Series of Unfortunate Events),0,1131
13152282,"The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society, #0)",0,1131
8242755,"The Mysterious Benedict Society Collection (The Mysterious Benedict Society, #1-3)",4,1131
3636,"The Giver (The Giver, #1)",3,1131
5297,The Picture of Dorian Gray,0,1131
5470,1984,0,1131
2657,To Kill a Mockingbird,3,1131
157993,The Little Prince,0,1131
26435,The Problem of Pain,0,1131
4588,Extremely Loud & Incredibly Close,0,1131
5113,Franny and Zooey,0,1131
18079776,The Invention of Wings,0,1131
25973405,"Detox Your Ego: 7 easy steps to achieving freedom, happiness and success in your life",0,1133
11223478,One Click: Jeff Bezos and the Rise of Amazon.com,0,1133
16130157,The Firm: The Story of McKinsey and Its Secret Influence on American Business,0,1133
10075698,Built to Sell: Creating a Business That Can Thrive Without You,0,1133
18872437,The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime!,4,1133
16256798,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,4,1133
368593,The 4-Hour Workweek,5,1133
760025,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,0,1133
6516450,What the Dog Saw and Other Adventures,0,1133
56454,Strengths Finder 2.0,5,1133
6150530,Free: The Future of a Radical Price,0,1133
17660462,The Everything Store: Jeff Bezos and the Age of Amazon,4,1133
56452,"Now, Discover Your Strengths",5,1133
98897,"Why We Want You To Be Rich: Two Men, One Message",0,1133
81922,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,5,1133
183554,Developing the Leader Within You,0,1133
1052,The Richest Man in Babylon,4,1133
6486483,Emotional Intelligence 2.0,4,1133
815716,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,0,1133
25066556,Presence: Bringing Your Boldest Self to Your Biggest Challenges,0,1133
10870589,Growing Up Amish,0,1134
960,"Angels & Demons (Robert Langdon, #1)",2,1136
2536134,"Gone (Gone, #1)",1,1136
48855,The Diary of a Young Girl,4,1136
7171637,"Clockwork Angel (The Infernal Devices, #1)",5,1136
7747374,"I Am Number Four (Lorien Legacies, #1)",0,1136
256683,"City of Bones (The Mortal Instruments, #1)",5,1136
6304335,"Beautiful Creatures (Caster Chronicles, #1)",5,1136
7735333,"Matched (Matched, #1)",0,1136
1812457,The Shack,5,1136
11870085,The Fault in Our Stars,0,1136
24280,Les Misérables,0,1136
119322,"The Golden Compass (His Dark Materials, #1)",5,1136
13497818,The Casual Vacancy,5,1136
138398,"The Walking Dead, Vol. 1: Days Gone Bye",5,1136
16277248,"Avatar: The Last Airbender: The Search, Part 1 (The Search, #1)",5,1136
4214,Life of Pi,0,1136
125404,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",3,1136
420297,Curious George,5,1136
5907,"The Hobbit, or There and Back Again",0,1136
475339,Madeline,3,1136
6642402,"Something About You (FBI/US Attorney, #1)",0,1139
40929,The Rise of Theodore Roosevelt,4,1142
18405,Gone with the Wind,0,1142
133518,The Things They Carried,0,1142
13325079,Billy Lynn's Long Halftime Walk,0,1142
85443,The Lords of Discipline,5,1142
12365,The Risk Pool,0,1142
4473,A Prayer for Owen Meany,3,1142
6080458,Home Game: An Accidental Guide to Fatherhood,4,1142
1171,Liar's Poker,4,1142
7526,The Blind Side: Evolution of a Game,4,1142
6463967,The Big Short: Inside the Doomsday Machine,5,1142
1301,Moneyball: The Art of Winning an Unfair Game,5,1142
5113,Franny and Zooey,4,1142
5107,The Catcher in the Rye,5,1142
43641,Water for Elephants,4,1142
2657,To Kill a Mockingbird,5,1142
7073,A Son of the Circus,4,1142
4656,The Fourth Hand,3,1142
11768,The Hotel New Hampshire,2,1142
7069,The World According to Garp,4,1142
2230284,"The Broken Window (Lincoln Rhyme, #8)",0,1144
44516,Switch Bitch,1,1145
662597,Cut,0,1145
18656036,The Fever,0,1145
9769901,"Vertical Gardening: Grow Up, Not Out, for More Vegetables and Flowers in Much Less Space",0,1145
192503,All New Square Foot Gardening,0,1145
15767077,Great Battles: Decisive Conflicts That Have Shaped History,0,1145
21020876,The Adventures and Memoirs of Sherlock Holmes,0,1145
7260188,"Mockingjay (The Hunger Games, #3)",0,1145
6148028,"Catching Fire (The Hunger Games, #2)",0,1145
2767052,"The Hunger Games (The Hunger Games, #1)",0,1145
18796086,Nature Anatomy,0,1145
11711869,Farm Anatomy: Curious Parts and Pieces of Country Life,0,1145
344,Scents & Sensibilities: Creating Solid Perfumes for Well-Being,5,1145
13847,Essence and Alchemy: A Natural History of Perfume,0,1145
20893346,Fragrant: The Secret Life of Scent,0,1145
20342540,"How to Fly a Horse: The Secret History of Creation, Invention, and Discovery",4,1145
127810,"Two Old Women: An Alaskan Legend of Betrayal, Courage and Survival",4,1145
8281596,"American Lightning: Terror, Mystery, the Birth of Hollywood & the Crime of the Century",4,1145
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",5,1145
2082136,Bonk: The Curious Coupling of Science and Sex,5,1145
15722770,Akeldama: The Field of Blood,0,1146
13450339,"Poison Princess (The Arcana Chronicles, #1)",0,1146
9462795,"Starcrossed (Starcrossed, #1)",0,1146
52722079,The Pull of the Stars,0,1147
33021688,The Color of Law: A Forgotten History of How Our Government Segregated America,0,1147
43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,0,1147
32145,Stiff: The Curious Lives of Human Cadavers,3,1147
35068432,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,0,1147
32191706,The Color of Law: A Forgotten History of How Our Government Segregated America,0,1147
52090855,"This Is Major: Notes on Diana Ross, Dark Girls, and Being Dope",0,1147
50878085,Nothing Is Wrong and Here Is Why,0,1147
51792100,A Burning,0,1147
25079,"The Commitment: Love, Sex, Marriage, and My Family",0,1147
16101100,"American Savage: Insights, Slights, and Fights on Faith, Sex, Love, and Politics",0,1147
42074525,The City We Became (Great Cities #1),0,1147
40680094,The Body Papers,0,1147
48912908,"The Equivalents: A Story of Art, Female Friendship, and Liberation in the 1960s",0,1147
42815544,Bunny,0,1147
41719463,Godshot,0,1147
51941088,The Comeback,0,1147
52698452,The Book of Longings,0,1147
51907346,All Adults Here,0,1147
51014619,Good Economics for Hard Times: Better Answers to Our Biggest Problems,0,1147
298230,Agnes Grey,0,1148
27723247,The Best Skin of Your Life Starts Here: Busting Beauty Myths So You Know What to Use and Why,0,1148
44521,Kiss Kiss,0,1148
25489025,The Vegetarian,0,1148
30753841,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",0,1148
38357895,Convenience Store Woman,4,1148
35411696,Educated,4,1148
7445,The Glass Castle,0,1148
40230634,Big Ideas for Curious Minds: An Introduction to Philosophy,5,1148
35133922,Educated,4,1148
37971858,Good Reasons for Bad Feelings: Insights from the Frontier of Evolutionary Psychiatry,0,1148
23522,Mythology,0,1148
40642458,The Second Mountain,4,1148
255262,The Individual Psychology of Alfred Adler,0,1148
39965312,Hiking with Nietzsche: On Becoming Who You Are,0,1148
43306206,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness",3,1148
21531503,What I Know for Sure,3,1148
25135194,Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics,4,1148
31434883,Eleanor Oliphant Is Completely Fine,3,1148
42843438,Happy Ever After: Escaping The Myth of The Perfect Life,0,1148
10095115,"Brotherhood of the Wolf (Runelords, #2)",4,1149
18917408,Big Nate: In the Zone,0,1149
18841803,Big Nate: Pray for a Fire Drill,0,1149
22821397,The Days Are Just Packed,0,1149
23203238,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection (Calvin and Hobbes series),0,1149
27405785,"Big Nate: Thunka, Thunka, Thunka",0,1149
18804290,The Indispensable Calvin and Hobbes: A Calvin and Hobbes Treasury,0,1149
18898102,Big Nate Strikes Again,0,1149
34730858,Big Nate: A Good Old-Fashioned Wedgie,0,1149
28137887,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",0,1149
44091234,"Wrecking Ball (Diary of a Wimpy Kid, #14)",0,1149
46202236,Spider-Man: Far From Home: Spider-Man Swings Through Europe!,0,1149
18889660,Spider-Man: Ends of the Earth,0,1149
34803142,Diary of a Wimpy Kid Book 12,0,1149
43517860,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,0,1149
24830328,Weird-but-True Facts about Sports,5,1149
25967895,Weird-but-True Facts about Science,0,1149
24070560,Weird-but-True Facts about U. S. Presidents,0,1149
24779743,Weird-but-True Facts about Animals,0,1149
25117850,Weird-but-True Facts about the Human Body,0,1149
35658606,"The Boy Who Saw (Solomon Creed, #2)",0,1150
37803364,Killing Season (Killing Season #1-3),0,1150
31554656,The Boy Who Saw (Solomon Creed #2),0,1150
27914910,The Munich Girl,0,1150
442954,Living Dangerously,0,1150
15096,Five Quarters of the Orange,5,1150
2227371,"The Girl with No Shadow (Chocolat, #2)",5,1150
13573396,"A Cat, a Hat, and a Piece of String",5,1150
47400,Jigs & Reels,5,1150
6962314,Blueeyedboy,5,1150
103448,Coastliners,5,1150
321572,Holy Fools,5,1150
18665033,"The Gospel of Loki (Loki, #1)",5,1150
15102,Gentlemen and Players,5,1150
13588138,"Peaches for Father Francis (Chocolat, #3)",5,1150
47401,"Chocolat (Chocolat, #1)",5,1150
1595824,"Antarktos Rising (Origins, #4)",4,1150
17323858,The Edge of Nowhere,0,1150
64863,"A is for Alibi (Kinsey Millhone, #1)",4,1150
1933181,The Lady Elizabeth,5,1150
22628,The Perks of Being a Wallflower,5,1152
4671,The Great Gatsby,0,1152
7679127,Iron Man 2,5,1152
2599400,Iron Man,5,1152
32051904,"You'll Never Know, Dear",0,1153
22693156,"Night Night, Sleep Tight",0,1153
40314,Love Overboard,4,1154
6855,Smitten (Elsie Hawkins #2),4,1154
6856,Manhunt,4,1154
40328,Full Blast (Full #4),4,1154
30920,Full Scoop (Full #6),4,1154
40333,Full Bloom (Full #5),4,1154
40313,Full Tilt (Full #2),4,1154
40320,Full House (Full #1),4,1154
6426,Motor Mouth (Alex Barnaby #2),4,1154
40329,"Metro Girl (Alex Barnaby, #1)",5,1154
1434105,"Plum Lucky (Stephanie Plum, #13.5)",5,1154
6419,"Plum Lovin' (Stephanie Plum, #12.5)",5,1154
2292384,"Fearless Fourteen (Stephanie Plum, #14)",5,1154
40317,"Lean Mean Thirteen (Stephanie Plum, #13)",5,1154
3507,"Twelve Sharp (Stephanie Plum, #12)",5,1154
86663,"Ten Big Ones (Stephanie Plum, #10)",5,1154
7797384,"The Killing Dance (Anita Blake Vampire Hunter, #6)",5,1154
11495351,"Anita Blake, Vampire Hunter Collection 1-5",5,1154
190378,"Club Vampyre (Anita Blake, Vampire Hunter, #1-3)",5,1154
1799011,"Laurell K. Hamilton's Anita  Blake, Vampire Hunter: The First Death",4,1154
18488933,"Twisted (Eternal Guardians, #7)",0,1155
204276,"Split Second (Sean King & Michelle Maxwell, #1)",3,1155
130881,"Nothing To Fear (Romantic Suspense, #4; Chicago, #3)",4,1155
244475,Whisper of Evil (Bishop/Special Crimes Unit #5; Evil #2),4,1155
276877,"Absolute Fear (New Orleans, #4)",4,1155
32527,"Alone (Detective D.D. Warren, #1)",4,1155
85459,Northern Lights,3,1155
116012,Carolina Moon,3,1155
26050,Angels Fall,3,1155
107770,"The Secret (Highlands' Lairds, #1)",4,1155
114144,Montana Sky,3,1155
407234,"Blood Brothers (Sign of Seven, #1)",3,1155
26046,"Morrigan's Cross (Circle Trilogy, #1)",3,1155
73070,"It Had to Be You (Chicago Stars, #1)",4,1155
10305231,"The Next Always (Inn BoonsBoro Trilogy, #1)",4,1155
5598113,"Vision in White (Bride Quartet, #1)",4,1155
1656001,"The Host (The Host, #1)",3,1155
85418,Just One Look,3,1155
15931,"The Notebook (The Notebook, #1)",5,1157
6400090,The Last Song,5,1157
3063499,The Lucky One,5,1157
15926,Nights in Rodanthe,5,1157
3478,Message in a Bottle,5,1157
5526,Dear John,5,1157
2767052,"The Hunger Games (The Hunger Games, #1)",5,1157
3473,A Walk to Remember,5,1157
14290374,The Gift of Gray,0,1157
2177772,Hired by the Cowboy (Windover Ranch #1),0,1157
493559,"If We Kiss (If We Kiss, #1)",0,1157
8663392,"Unveiled (Turner, #1)",0,1157
8323492,My Reading Life,0,1157
4667024,The Help,0,1157
13237327,"The Magic (The Secret, #3)",5,1157
8579016,"The Power (The Secret, #2)",5,1157
52529,"The Secret (The Secret, #1)",5,1157
14741842,Devolution: No One Is Innocent,0,1157
696737,Promise Me Forever,5,1157
11505797,"Beautiful Disaster (Beautiful, #1)",0,1157
36906346,"The Winter of the Witch (Winternight Trilogy, #3)",0,1159
36141569,A Measure of Darkness,0,1159
37760346,"Desolation Mountain (Cork O'Connor, #17)",0,1159
18296357,"First Century of Service and Evolution: The Grange, 1867-1967",0,1159
32920259,"Sulfur Springs (Cork O'Connor, #16)",3,1159
39847877,"The Girl in the Tower (Winternight Trilogy, #2)",0,1159
32191710,Astrophysics for People in a Hurry,3,1159
647155,"Arkansas Traveler (Benni Harper, #8)",0,1159
593899,"Sunshine and Shadow (Benni Harper, #10)",0,1159
1017513,"Steps to the Altar (Benni Harper, #9)",0,1159
165479,"Seven Sisters (Benni Harper, #7)",0,1159
647156,"Mariner's Compass (Benni Harper, #6)",0,1159
171924,"Dove in the Window (Benni Harper, #5)",0,1159
207455,"Goose in the Pond (Benni Harper, #4)",0,1159
54673,"Kansas Troubles (Benni Harper, #3)",0,1159
275814,"Irish Chain (Benni Harper, #2)",0,1159
105490,"Fool's Puzzle (Benni Harper, #1)",0,1159
586441,"Bloodroot (China Bayles, #10)",0,1159
402683,"Mistletoe Man (China Bayles, #9)",0,1159
454445,"Lavender Lies (China Bayles, #8)",0,1159
49322,The Introvert Advantage: How to Thrive in an Extrovert World,0,1160
347656,Don't Waste Your Life,0,1160
12035256,"Real Marriage: The Truth About Sex, Friendship, and Life Together",0,1160
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,0,1160
6828896,"Delivering Happiness: A Path to Profits, Passion, and Purpose",0,1160
6486483,Emotional Intelligence 2.0,0,1160
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,0,1160
3236307,"Graceling (Graceling Realm, #1)",5,1161
91244,"Beezus and Ramona (Ramona, #1)",0,1161
4955576,"Smoke Mountain (Seekers, #3)",4,1161
3427378,"Great Bear Lake (Seekers, #2)",4,1161
2257949,"The Quest Begins (Seekers, #1)",5,1161
295651,"Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber (Bloody Jack, #3)",4,1161
295654,"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady (Bloody Jack, #2)",4,1161
295649,"Bloody Jack (Bloody Jack, #1)",4,1161
5985683,"Watersmeet (Watersmeet, #1)",0,1161
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5,1161
19063,The Book Thief,5,1161
119322,"The Golden Compass (His Dark Materials, #1)",5,1161
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",4,1161
3636,"The Giver (The Giver, #1)",5,1161
1618,The Curious Incident of the Dog in the Night-Time,5,1161
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",4,1161
4214,Life of Pi,5,1161
119324,"The Subtle Knife (His Dark Materials, #2)",3,1161
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",4,1161
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1161
19501,"Eat, Pray, Love",0,1162
12804425,Green Illusions,0,1163
145806,Biology,0,1163
2623,Great Expectations,0,1164
112537,"Rendezvous with Rama (Rama, #1)",0,1164
105578,One Night at the Call Center,0,1164
11600688,The 3 Mistakes of My Life / One Night At The Call Center / Five Point Someone,0,1164
11762,White Noise,4,1165
168668,"Catch-22 (Catch-22, #1)",4,1165
537005,Spandau Phoenix (World War Two #2),4,1165
4645,The Snows of Kilimanjaro and Other Stories,4,1165
46170,For Whom the Bell Tolls,4,1165
10799,A Farewell to Arms,4,1165
3876,The Sun Also Rises,4,1165
2165,The Old Man and the Sea,4,1165
64936,"Time's Eye (A Time Odyssey, #1)",3,1165
66792,Evolution,2,1165
6493208,The Immortal Life of Henrietta Lacks,3,1165
644949,Space,4,1165
12658,Hawaii,4,1165
5107,The Catcher in the Rye,4,1165
5129,Brave New World,4,1165
63432,"3001: The Final Odyssey (Space Odyssey, #4)",4,1165
8716,Lincoln,3,1165
682804,"The Killer Angels (The Civil War Trilogy, #2)",5,1165
360562,"Sharpe's Rifles (Sharpe, #6)",3,1165
142464,"Royal Flash (The Flashman Papers, #2)",4,1165
49041,"New Moon (Twilight, #2)",0,1166
41865,"Twilight (Twilight, #1)",0,1166
428263,"Eclipse (Twilight, #3)",0,1166
13545345,"Tales from a Not-So-Graceful Ice Princess (Dork Diaries, #4)",0,1167
6054449,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",4,1167
337425,"Laura's Early Years Collection (Little House, #1, #2, #4)",0,1167
493559,"If We Kiss (If We Kiss, #1)",5,1167
921455,Magic and Mystery in Tibet,5,1168
159964,The Dhammapada,5,1168
15843353,The Buddha's Apprentice at Bedtime: Tales of Compassion and Kindness for You to Read with Your Child - to Delight and Inspire,0,1168
2110825,"Buddha at Bedtime: Tales of Love and Wisdom for You to Read with Your Child to Enchant, Enlighten and Inspire",0,1168
10789481,The Lantern,3,1168
6470037,"Library of the Dead (Will Piper, #1)",4,1168
7260188,"Mockingjay (The Hunger Games, #3)",0,1168
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",0,1168
6148028,"Catching Fire (The Hunger Games, #2)",0,1168
18414,Utopia,0,1168
13376,"The House of the Scorpion (Matteo Alacran, #1)",0,1168
76171,We,0,1168
4981,Slaughterhouse-Five,0,1168
7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",0,1168
46756,"Oryx and Crake (MaddAddam, #1)",0,1168
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",4,1168
4381,Fahrenheit 451,5,1168
5129,Brave New World,0,1168
2767052,"The Hunger Games (The Hunger Games, #1)",0,1168
13281368,"The Twelve (The Passage, #2)",5,1168
13436404,The Guide to Compassionate Assertiveness: How to Express Your Needs and Deal with Conflict While Keeping a Kind Heart,0,1169
720298,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,4,1169
5094690,Battlestar Galactica Trilogy,0,1169
6389303,The Honour of the Knights,0,1169
360929,"Area 51 (Area 51, #1)",0,1169
13023324,Lost Tribe of the Sith: The Collected Stories,0,1169
12109463,"Wired (Wired, #1)",3,1169
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",5,1171
188572,The Complete Sherlock Holmes,5,1171
119073,The Name of the Rose,4,1171
26348,Paris 1919: Six Months that Changed the World,0,1171
111220,Eleanor of Aquitaine: A Life,5,1171
28862,The Prince,5,1171
10104,The Six Wives of Henry VIII,0,1171
421157,The Hour of the Dragon,0,1173
828210,"Tarzan and the Leopard Men (Tarzan, #18)",0,1173
338591,"Tarzan and the Lion Man (Tarzan, #17)",0,1173
40422,"Tarzan the Terrible (Tarzan, #8)",0,1173
474111,"Tarzan and the Jewels of Opar (Tarzan, #5)",0,1173
589898,"The Son of Tarzan (Tarzan, #4)",0,1173
287679,The Interpretation of Dreams,0,1173
652083,The War of the Worlds,0,1173
1989788,Beowulf,0,1173
787282,"A Princess of Mars (Barsoom, #1)",0,1173
4788505,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",0,1173
8921,"The Hound of the Baskervilles (Sherlock Holmes, #5)",0,1173
4381,Fahrenheit 451,3,1173
358978,Bubba Ho-Tep,3,1173
40388,John Carter of Mars (Barsoom #11),3,1173
443774,Conan the Adventurer (Conan 5),3,1173
33482,"The Coming of Conan the Cimmerian (Conan the Cimmerian, #1)",3,1173
10155,"The Lost World (Professor Challenger, #1)",4,1173
188572,The Complete Sherlock Holmes,4,1173
981786,The Last Starfighter,3,1173
16182598,A Dream So Big: Our Unlikely Journey to End the Tears of Hunger,5,1174
10644930,11/22/63,0,1174
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",0,1182
35097255,The President Is Missing,0,1184
36114451,On the Front Line with the Women Who Fight Back,0,1184
25734248,"The Widow (Kate Waters, #1)",0,1184
13486632,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared (The Hundred-Year-Old Man, #1)",0,1184
261331,"The Tea Rose (The Tea Rose, #1)",0,1184
36097619,The Tuscan Child,0,1184
29752909,All We Shall Know,0,1184
31817293,I Found My Tribe,0,1184
6411529,Designer Genes,0,1184
30846522,"They All Fall Down (Scott Carluccio Randall, #1)",0,1184
33572350,My Absolute Darling,5,1184
33229417,The Woman at 72 Derry Lane,4,1184
36198416,"There Was A Crooked Man (Scott Carluccio Randall, #2)",5,1184
33574127,The Stolen Marriage,4,1184
34377041,Uncommon Type: Some Stories,4,1184
30839466,The Heart's Invisible Furies,5,1184
34457453,Fragile Lives: A Heart Surgeon's Stories of Life and Death on the Operating Table,4,1184
31393997,He Said/She Said,4,1184
33837404,Moonrise,0,1184
30759153,"The Secret (DS Imogen Grey, #2)",5,1184
770051,"Olivia (Olivia, #1)",0,1187
13502935,The River Witch,0,1187
43517590,All This Could Be Yours,0,1188
8130312,The Other End of the Leash: Why We Do What We Do Around Dogs,0,1188
40131148,Forget You Know Me,0,1188
13537029,The Song of Achilles,0,1188
50196744,Know My Name,5,1188
40203647,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",3,1188
42975414,"The Testaments (The Handmaid's Tale, #2)",5,1188
31076989,Elizabeth Is Missing,0,1188
42038966,Women Talking,0,1188
42036534,A Nearly Normal Family,4,1188
41837243,Lock Every Door,5,1188
32794516,One Day We'll All Be Dead and None of This Will Matter: Essays,0,1188
46251368,The Mother-in-Law,4,1188
36506644,The Intermission,2,1188
40033006,The 7 ½ Deaths of Evelyn Hardcastle,4,1188
40106375,No Exit,4,1188
36626748,The Last Time I Lied,5,1188
40110936,An Anonymous Girl,4,1188
28958834,The Worry Trick: How Your Brain Tricks You into Expecting the Worst and What You Can Do About It,0,1188
40689956,"The Next to Die (Spilling CID, #10)",4,1188
13158800,The Light Between Oceans,5,1189
104189,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together",0,1189
22754100,The Girl on the Train,5,1189
20604377,I Must Say: My Life as a Humble Comedy Legend,5,1189
17910544,Glitter and Glue,4,1189
16071790,Just What Kind of Mother Are You?,3,1189
15811545,A Tale for the Time Being,0,1189
17802724,The Husband's Secret,4,1189
92364,Eye of the Needle,0,1189
17861833,Unexpected Gifts,0,1189
11507,My Name Is Asher Lev,0,1189
227711,I Know This Much Is True,5,1189
12232938,The Lovely Bones,5,1189
37435,The Secret Life of Bees,5,1189
8683812,The Paris Wife,0,1189
6837103,The Kitchen House,4,1189
3591262,Cutting for Stone,0,1189
11230081,Seriously... I'm Kidding,0,1189
441618,Breaking Free: Discover the Victory of Total Surrender,0,1189
13335037,"Divergent (Divergent, #1)",0,1189
5181,Jewel,5,1190
26032825,"The Cruel Prince (The Folk of the Air, #1)",0,1190
1215891,"A Trust Betrayed (Margaret Kerr, #1)",0,1190
2165622,More Tish,0,1190
141452,Thornyhold,0,1190
994823,"The Circular Staircase (Miss Cornelia Van Gorder, #2)",0,1190
42201870,The Winemaker's Wife,0,1190
52762903,The Book of Lost Names,0,1190
77661,"The Daughter of Time (Inspector Alan Grant, #5)",4,1190
32234,White Oleander,5,1190
46276,The Grass Dancer,0,1190
40389231,Cold Sassy Tree,5,1190
11367726,Defending Jacob,5,1190
1940880,The Leavenworth Case,3,1190
50001299,Where the Lost Wander,0,1190
29958991,Manderley Forever,0,1190
84573,Frenchman's Creek,5,1190
